appId,date,dauReal,mauReal
com.app.81778,2024-01-14,805.0,20025.0
com.app.68015,2024-01-14,97381.0,1292627.0
com.app.68015,2024-01-13,120495.0,1298775.0
com.app.18711,2024-01-13,88167.0,453665.0
com.app.18711,2024-01-14,85702.0,455780.0
com.app.15675,2024-01-13,99908.0,773968.0
com.app.15675,2024-01-14,93810.0,772052.0
com.app.36257,2024-01-13,600628.0,1969113.0
com.app.36257,2024-01-14,537988.0,1964553.0
com.app.93131,2024-01-14,12054.0,32738.0
com.app.93131,2024-01-13,12456.0,32716.0
com.app.88509,2024-01-13,4247644.0,23846335.0
com.app.88509,2024-01-14,3865962.0,23723964.0
com.app.60770,2024-01-13,16705.0,39161.0
com.app.60770,2024-01-14,15041.0,39024.0
com.app.19821,2024-01-13,581681.0,5022903.0
com.app.19821,2024-01-14,593613.0,5002639.0
com.app.64634,2024-01-13,1032.0,15140.0
com.app.64634,2024-01-14,1097.0,15001.0
com.app.74794,2024-01-13,168671.0,1640388.0
com.app.74794,2024-01-14,149507.0,1629306.0
com.app.64764,2024-01-13,15438.0,150432.0
com.app.64764,2024-01-14,14534.0,150290.0
com.app.37962,2024-01-13,131535.0,1398235.0
com.app.37962,2024-01-14,113643.0,1392915.0
com.app.39929,2024-01-13,400053.0,2123275.0
com.app.39929,2024-01-14,345311.0,2123100.0
com.app.31097,2024-01-13,9574.0,3266.0
com.app.31097,2024-01-14,9729.0,160890.0
com.app.54019,2024-01-13,5775.0,73183.0
com.app.54019,2024-01-14,5574.0,72285.0
com.app.63770,2024-01-13,234971.0,1762535.0
com.app.63770,2024-01-14,196341.0,1761587.0
com.app.80525,2024-01-13,11680.0,229096.0
com.app.80525,2024-01-14,10197.0,228565.0
com.app.95444,2024-01-13,2133.0,35034.0
com.app.95444,2024-01-14,1920.0,35112.0
com.app.87362,2024-01-13,210791.0,829756.0
com.app.87362,2024-01-14,214897.0,832252.0
com.app.97802,2024-01-13,4015.0,54574.0
com.app.97802,2024-01-14,3602.0,54559.0
com.app.95243,2024-01-14,50696.0,535278.0
com.app.95243,2024-01-13,69623.0,535135.0
com.app.55481,2024-01-13,21337.0,290409.0
com.app.55481,2024-01-14,19348.0,290572.0
com.app.17806,2024-01-13,256568.0,3595385.0
com.app.17806,2024-01-14,205780.0,3599271.0
com.app.80610,2024-01-13,899477.0,10347430.0
com.app.80610,2024-01-14,694402.0,10353106.0
com.app.62062,2024-01-13,26599.0,432044.0
com.app.62062,2024-01-14,23634.0,423334.0
com.app.26790,2024-01-13,5905.0,134280.0
com.app.26790,2024-01-14,5704.0,134149.0
com.app.34216,2024-01-13,1721.0,35335.0
com.app.34216,2024-01-14,1585.0,35092.0
com.app.18251,2024-01-13,36392.0,249059.0
com.app.18251,2024-01-14,30466.0,249682.0
com.app.99432,2024-01-13,1073476.0,3018404.0
com.app.99432,2024-01-14,925208.0,3017124.0
com.app.23305,2024-01-13,5519829.0,28834877.0
com.app.23305,2024-01-14,4706495.0,28761814.0
com.app.30329,2024-01-13,935158.0,10202791.0
com.app.30329,2024-01-14,898667.0,10179094.0
com.app.14509,2024-01-13,1180783.0,5835136.0
com.app.14509,2024-01-14,979099.0,5827580.0
com.app.55057,2024-01-13,4145.0,93180.0
com.app.55057,2024-01-14,2452.0,92926.0
com.app.60633,2024-01-13,26866.0,423811.0
com.app.60633,2024-01-14,10391.0,423483.0
com.app.66274,2024-01-13,10714.0,78582.0
com.app.66274,2024-01-14,6756.0,78988.0
com.app.68335,2024-01-13,7447.0,68805.0
com.app.68335,2024-01-14,6847.0,68742.0
com.app.92210,2024-01-13,9155.0,102528.0
com.app.92210,2024-01-14,9493.0,102068.0
com.app.64353,2024-01-14,196491.0,727562.0
com.app.64353,2024-01-13,249539.0,727454.0
com.app.22262,2024-01-13,82386.0,658095.0
com.app.22262,2024-01-14,77323.0,661533.0
com.app.92275,2024-01-13,75551.0,720688.0
com.app.92275,2024-01-14,69105.0,717765.0
com.app.64667,2024-01-13,183837.0,1781457.0
com.app.64667,2024-01-14,174615.0,1778825.0
com.app.78794,2024-01-13,6399340.0,21916640.0
com.app.78794,2024-01-14,5615374.0,21938648.0
com.app.85803,2024-01-12,5401.0,63454.0
com.app.85803,2024-01-13,3770.0,63464.0
com.app.85803,2024-01-14,3314.0,63499.0
com.app.65216,2024-01-13,10835.0,186492.0
com.app.65216,2024-01-14,8801.0,184735.0
com.app.78155,2024-01-13,16182.0,78803.0
com.app.78155,2024-01-14,11059.0,78874.0
com.app.85231,2024-01-13,12235.0,71139.0
com.app.85231,2024-01-14,9685.0,70815.0
com.app.14811,2024-01-13,15679.0,109586.0
com.app.14811,2024-01-14,12452.0,109725.0
com.app.78470,2024-01-13,22629.0,451898.0
com.app.78470,2024-01-14,18398.0,450339.0
com.app.97988,2024-01-13,6902.0,58880.0
com.app.97988,2024-01-14,7072.0,58947.0
com.app.48065,2024-01-13,620141.0,4054408.0
com.app.48065,2024-01-14,529067.0,4044994.0
com.app.24343,2024-01-13,18018.0,223442.0
com.app.24343,2024-01-14,19584.0,226510.0
com.app.40009,2024-01-13,86272.0,302829.0
com.app.40009,2024-01-14,83166.0,302857.0
com.app.78762,2024-01-13,84423.0,183648.0
com.app.78762,2024-01-14,83485.0,183799.0
com.app.97976,2024-01-13,6279.0,88529.0
com.app.97976,2024-01-14,5590.0,88984.0
com.app.21397,2024-01-14,52730.0,530781.0
com.app.21397,2024-01-13,52804.0,529724.0
com.app.95194,2024-01-13,605876.0,4742448.0
com.app.95194,2024-01-14,592608.0,4723299.0
com.app.81754,2024-01-13,6546.0,77580.0
com.app.81754,2024-01-14,6792.0,77099.0
com.app.60423,2024-01-13,66449.0,649536.0
com.app.60423,2024-01-14,65023.0,646504.0
com.app.96897,2024-01-13,30387.0,313532.0
com.app.96897,2024-01-14,26961.0,312508.0
com.app.34625,2024-01-13,16512.0,170483.0
com.app.34625,2024-01-14,12638.0,170885.0
com.app.19872,2024-01-13,26871.0,234610.0
com.app.19872,2024-01-14,26597.0,234147.0
com.app.21027,2024-01-13,41258.0,430998.0
com.app.21027,2024-01-14,27108.0,432410.0
com.app.64776,2024-01-13,2746.0,73562.0
com.app.64776,2024-01-14,2426.0,70629.0
com.app.24391,2024-01-13,42354.0,72828.0
com.app.24391,2024-01-14,13307.0,71471.0
com.app.44002,2024-01-13,19368.0,152427.0
com.app.44002,2024-01-14,18060.0,153970.0
com.app.87209,2024-01-13,3266.0,48548.0
com.app.87209,2024-01-14,2124.0,47112.0
com.app.72653,2024-01-13,17449.0,107007.0
com.app.72653,2024-01-14,16428.0,106598.0
com.app.27567,2024-01-13,8193.0,124980.0
com.app.27567,2024-01-14,8404.0,125286.0
com.app.90857,2024-01-13,4460.0,109666.0
com.app.90857,2024-01-14,4277.0,108115.0
com.app.50792,2024-01-13,8066.0,110849.0
com.app.50792,2024-01-14,7314.0,110473.0
com.app.79754,2024-01-13,9422.0,171808.0
com.app.79754,2024-01-14,8830.0,172425.0
com.app.74881,2024-01-05,39290.0,165229.0
com.app.74881,2024-01-06,33721.0,166124.0
com.app.74881,2024-01-07,32079.0,166888.0
com.app.74881,2024-01-08,41640.0,168534.0
com.app.74881,2024-01-09,40903.0,169373.0
com.app.74881,2024-01-10,39845.0,170049.0
com.app.74881,2024-01-11,40985.0,170982.0
com.app.74881,2024-01-12,38263.0,171265.0
com.app.74881,2024-01-13,34359.0,171808.0
com.app.74881,2024-01-14,32537.0,172425.0
com.app.91390,2024-01-13,34359.0,186020.0
com.app.91390,2024-01-14,32537.0,186807.0
com.app.55537,2024-01-13,40857.0,208678.0
com.app.55537,2024-01-14,46533.0,213682.0
com.app.33540,2024-01-13,594978.0,3674344.0
com.app.33540,2024-01-14,464329.0,3674223.0
com.app.77385,2024-01-13,311555.0,1945435.0
com.app.77385,2024-01-14,251358.0,1945551.0
com.app.31679,2024-01-13,213349.0,1329701.0
com.app.31679,2024-01-14,174623.0,1328991.0
com.app.41189,2024-01-13,6834557.0,19087717.0
com.app.41189,2024-01-14,5666829.0,19082682.0
com.app.85381,2024-01-14,1247.0,26296.0
com.app.85381,2024-01-13,1407.0,26170.0
com.app.71740,2024-01-13,3580.0,34457.0
com.app.71740,2024-01-14,2705.0,34406.0
com.app.19772,2024-01-13,266424.0,889749.0
com.app.19772,2024-01-14,179008.0,889509.0
com.app.82896,2024-01-13,16529.0,190446.0
com.app.82896,2024-01-14,15547.0,193912.0
com.app.31153,2024-01-13,1792106.0,5876395.0
com.app.31153,2024-01-14,1552041.0,5877013.0
com.app.36648,2024-01-13,244236.0,683386.0
com.app.36648,2024-01-14,202556.0,683129.0
com.app.62109,2024-01-13,1216558.0,7041506.0
com.app.62109,2024-01-14,67065.0,7042015.0
com.app.32607,2024-01-13,81786.0,529012.0
com.app.32607,2024-01-14,67065.0,528586.0
com.app.48189,2024-01-13,6872.0,43750.0
com.app.48189,2024-01-14,6136.0,43623.0
com.app.21603,2024-01-13,448969.0,6936240.0
com.app.21603,2024-01-14,412523.0,6936754.0
com.app.50760,2024-01-13,29898.0,167346.0
com.app.50760,2024-01-14,21350.0,167235.0
com.app.88516,2024-01-15,1374.0,15637.0
com.app.80569,2024-01-15,14014.0,177159.0
com.app.59849,2024-01-15,56737.0,560261.0
com.app.93571,2024-01-15,3299298.0,14130858.0
com.app.96938,2024-01-15,58534.0,222782.0
com.app.36612,2024-01-15,21514.0,178324.0
com.app.72656,2024-01-15,80556.0,425538.0
com.app.82889,2024-01-15,1242.0,13038.0
com.app.86367,2024-01-15,97686.0,641219.0
com.app.58221,2024-01-15,112977.0,728682.0
com.app.36145,2024-01-15,244860.0,1803046.0
com.app.89034,2024-01-15,35283.0,362602.0
com.app.53788,2024-01-15,2063.0,19903.0
com.app.31454,2024-01-15,5479.0,54011.0
com.app.59245,2024-01-15,26913.0,185139.0
com.app.45088,2024-01-15,4291757.0,12456584.0
com.app.64851,2024-01-15,6601.0,80632.0
com.app.24438,2024-01-15,50896.0,581282.0
com.app.72306,2024-01-15,41018.0,246161.0
com.app.20657,2024-01-15,5421.0,28647.0
com.app.94251,2024-01-15,50731.0,207851.0
com.app.88484,2024-01-15,2545979.0,11797223.0
com.app.61743,2024-01-15,49173.0,501716.0
com.app.64140,2024-01-15,79085.0,751703.0
com.app.45949,2024-01-15,550682.0,3635484.0
com.app.55621,2024-01-15,374160.0,1632803.0
com.app.31404,2024-01-15,11152.0,41681.0
com.app.90842,2024-01-15,39505.0,161613.0
com.app.37148,2024-01-15,13070.0,52138.0
com.app.69241,2024-01-15,1272.0,5516.0
com.app.50679,2024-01-15,14478.0,142437.0
com.app.87411,2024-01-15,33221.0,460496.0
com.app.35851,2024-01-15,15158.0,186769.0
com.app.44541,2024-01-15,1559.0,33997.0
com.app.84714,2024-01-15,158467.0,1012142.0
com.app.37873,2024-01-15,32506.0,287035.0
com.app.91525,2024-01-15,5775.0,64463.0
com.app.47938,2024-01-15,2044.0,33483.0
com.app.83359,2024-01-03,128413.0,590831.0
com.app.83359,2024-01-04,118863.0,590094.0
com.app.83359,2024-01-05,117928.0,589908.0
com.app.83359,2024-01-06,109490.0,588571.0
com.app.83359,2024-01-07,114935.0,586456.0
com.app.83359,2024-01-08,118012.0,584453.0
com.app.83359,2024-01-09,119711.0,583390.0
com.app.83359,2024-01-10,119561.0,582180.0
com.app.83359,2024-01-11,124710.0,582039.0
com.app.83359,2024-01-12,114290.0,582553.0
com.app.83359,2024-01-13,121698.0,584258.0
com.app.83359,2024-01-14,123463.0,584092.0
com.app.83359,2024-01-15,122459.0,584406.0
com.app.23207,2024-01-15,30695.0,318264.0
com.app.13655,2024-01-15,19098.0,75387.0
com.app.98198,2024-01-15,2700.0,23722.0
com.app.37541,2024-01-15,43956.0,427869.0
com.app.65327,2024-01-15,60749.0,578627.0
com.app.89044,2024-01-13,1368.0,10348.0
com.app.89044,2024-01-14,1286.0,10765.0
com.app.89044,2024-01-15,2072.0,10855.0
com.app.68015,2024-01-15,134410.0,1285902.0
com.app.81778,2024-01-15,1026.0,20035.0
com.app.18711,2024-01-15,93612.0,458541.0
com.app.15675,2024-01-15,120213.0,770551.0
com.app.36257,2024-01-15,608690.0,1965785.0
com.app.93131,2024-01-15,12112.0,32768.0
com.app.88509,2024-01-15,3825945.0,23665245.0
com.app.19821,2024-01-15,485777.0,4983055.0
com.app.60770,2024-01-15,15344.0,39167.0
com.app.64634,2024-01-15,1172.0,14779.0
com.app.64764,2024-01-15,20256.0,151009.0
com.app.74794,2024-01-15,177806.0,1622201.0
com.app.39929,2024-01-15,463438.0,2125296.0
com.app.37962,2024-01-15,149175.0,1377732.0
com.app.31097,2024-01-15,10768.0,159215.0
com.app.54019,2024-01-15,5845.0,71107.0
com.app.63770,2024-01-15,379380.0,1766918.0
com.app.80525,2024-01-15,14112.0,227827.0
com.app.95444,2024-01-15,3329.0,35326.0
com.app.87362,2024-01-15,213311.0,836432.0
com.app.97802,2024-01-15,5999.0,54631.0
com.app.95243,2024-01-15,94265.0,535802.0
com.app.55481,2024-01-15,24551.0,290492.0
com.app.17806,2024-01-15,428190.0,3616939.0
com.app.80610,2024-01-15,1294201.0,10381775.0
com.app.62062,2024-01-15,19310.0,413523.0
com.app.34216,2024-01-15,1648.0,34828.0
com.app.26790,2024-01-15,9885.0,132974.0
com.app.18251,2024-01-15,55371.0,249765.0
com.app.99432,2024-01-15,1096926.0,3020926.0
com.app.23305,2024-01-15,5415533.0,28713410.0
com.app.30329,2024-01-15,830245.0,10160193.0
com.app.14509,2024-01-15,1341408.0,5821186.0
com.app.55057,2024-01-15,5464.0,92064.0
com.app.60633,2024-01-15,41983.0,423109.0
com.app.66274,2024-01-15,19133.0,79057.0
com.app.68335,2024-01-15,10291.0,68707.0
com.app.92210,2024-01-15,9255.0,101266.0
com.app.47280,2024-01-01,5677441.0,21334210.0
com.app.47280,2024-01-02,9450026.0,21339539.0
com.app.47280,2024-01-03,9300865.0,21336810.0
com.app.47280,2024-01-04,9307994.0,21341646.0
com.app.47280,2024-01-05,10052167.0,21367124.0
com.app.47280,2024-01-06,8203949.0,21363488.0
com.app.47280,2024-01-07,6621813.0,21357924.0
com.app.47280,2024-01-08,9657788.0,21367066.0
com.app.47280,2024-01-09,9291552.0,21376656.0
com.app.47280,2024-01-10,9526187.0,21393974.0
com.app.47280,2024-01-11,8851328.0,21401215.0
com.app.47280,2024-01-12,8644907.0,21391797.0
com.app.47280,2024-01-13,7364403.0,21379196.0
com.app.47280,2024-01-14,6081827.0,21376299.0
com.app.47280,2024-01-15,8941586.0,21384700.0
com.app.64353,2024-01-15,308948.0,728306.0
com.app.22262,2024-01-15,84850.0,664287.0
com.app.92275,2024-01-15,87841.0,715820.0
com.app.64667,2024-01-15,190212.0,1777681.0
com.app.78794,2024-01-15,6845520.0,21974514.0
com.app.65216,2024-01-15,12036.0,182708.0
com.app.85803,2024-01-15,6649.0,63645.0
com.app.78155,2024-01-15,32278.0,78722.0
com.app.14811,2024-01-15,25296.0,110059.0
com.app.85231,2024-01-15,18945.0,70314.0
com.app.78470,2024-01-15,23868.0,448881.0
com.app.48065,2024-01-15,752683.0,4040498.0
com.app.97988,2024-01-15,6946.0,58762.0
com.app.24343,2024-01-15,19920.0,228726.0
com.app.40009,2024-01-15,85519.0,303456.0
com.app.78762,2024-01-15,87946.0,183713.0
com.app.97976,2024-01-15,7622.0,89251.0
com.app.21397,2024-01-15,50453.0,531709.0
com.app.95194,2024-01-15,649267.0,4711093.0
com.app.60423,2024-01-15,70889.0,645303.0
com.app.81754,2024-01-15,7631.0,76790.0
com.app.96897,2024-01-15,40333.0,307932.0
com.app.34625,2024-01-15,26384.0,171897.0
com.app.19872,2024-01-15,45494.0,234235.0
com.app.21027,2024-01-15,37976.0,433162.0
com.app.64776,2024-01-15,2867.0,68037.0
com.app.24391,2024-01-15,7971.0,71656.0
com.app.44002,2024-01-15,21890.0,154942.0
com.app.87209,2024-01-15,4632.0,45159.0
com.app.27567,2024-01-15,8839.0,125535.0
com.app.90857,2024-01-15,4559.0,106009.0
com.app.50792,2024-01-15,8402.0,110152.0
com.app.79754,2024-01-15,12779.0,172560.0
com.app.91390,2024-01-15,41026.0,187931.0
com.app.55537,2024-01-15,58534.0,222782.0
com.app.33540,2024-01-15,773305.0,3677202.0
com.app.31679,2024-01-15,292374.0,1327139.0
com.app.77385,2024-01-15,442776.0,1947614.0
com.app.41189,2024-01-15,8122855.0,19089170.0
com.app.85381,2024-01-15,1648.0,26263.0
com.app.71740,2024-01-15,10438.0,34578.0
com.app.19772,2024-01-15,456263.0,889973.0
com.app.82896,2024-01-15,25563.0,197696.0
com.app.31153,2024-01-15,1892789.0,5879069.0
com.app.36648,2024-01-15,364878.0,683198.0
com.app.62109,2024-01-15,1622402.0,7046293.0
com.app.32607,2024-01-15,109625.0,528811.0
com.app.48189,2024-01-15,8306.0,43524.0
com.app.21603,2024-01-15,457307.0,6937619.0
com.app.50760,2024-01-15,48511.0,167260.0
com.app.34656,2024-01-13,54644.0,543455.0
com.app.34656,2024-01-14,53930.0,544843.0
com.app.34656,2024-01-15,55991.0,545030.0
com.app.72653,2024-01-15,20192.0,106251.0
com.app.88516,2024-01-16,1398.0,15673.0
com.app.80569,2024-01-16,13788.0,177447.0
com.app.59849,2024-01-16,56182.0,562694.0
com.app.93571,2024-01-16,3363357.0,14212887.0
com.app.96938,2024-01-16,57659.0,231311.0
com.app.36612,2024-01-16,21765.0,179250.0
com.app.72656,2024-01-16,72028.0,428261.0
com.app.82889,2024-01-16,1183.0,13014.0
com.app.86367,2024-01-16,97749.0,639122.0
com.app.58221,2024-01-16,109943.0,737392.0
com.app.36145,2024-01-16,243810.0,1791505.0
com.app.89034,2024-01-16,33946.0,361705.0
com.app.31454,2024-01-16,26095.0,54609.0
com.app.53788,2024-01-16,2105.0,20107.0
com.app.59245,2024-01-16,26095.0,186376.0
com.app.45088,2024-01-16,4097344.0,12481562.0
com.app.72306,2024-01-16,37859.0,246331.0
com.app.24438,2024-01-16,55446.0,582385.0
com.app.20657,2024-01-16,5265.0,28869.0
com.app.94251,2024-01-16,49960.0,208001.0
com.app.88484,2024-01-16,2579356.0,11837954.0
com.app.61743,2024-01-16,54175.0,501484.0
com.app.64140,2024-01-16,86041.0,751917.0
com.app.45949,2024-01-16,558712.0,3673840.0
com.app.55621,2024-01-16,366393.0,1647340.0
com.app.31404,2024-01-16,10403.0,41712.0
com.app.90842,2024-01-16,37282.0,161808.0
com.app.37148,2024-01-16,12149.0,52291.0
com.app.69241,2024-01-16,1152.0,5392.0
com.app.50679,2024-01-16,14421.0,142644.0
com.app.87411,2024-01-16,33666.0,460089.0
com.app.35851,2024-01-16,14022.0,186993.0
com.app.44541,2024-01-16,1614.0,33882.0
com.app.84714,2024-01-16,156588.0,1014925.0
com.app.37873,2024-01-16,34463.0,288313.0
com.app.91525,2024-01-16,6141.0,64611.0
com.app.47938,2024-01-16,2029.0,33535.0
com.app.83359,2024-01-16,118560.0,584282.0
com.app.23207,2024-01-16,32249.0,317439.0
com.app.13655,2024-01-16,17728.0,75160.0
com.app.98198,2024-01-16,2744.0,23819.0
com.app.65327,2024-01-16,65144.0,575291.0
com.app.37541,2024-01-16,42613.0,427233.0
com.app.89044,2024-01-16,2800.0,11234.0
com.app.68015,2024-01-16,144857.0,1276805.0
com.app.81778,2024-01-16,1016.0,20165.0
com.app.18711,2024-01-16,92097.0,460797.0
com.app.15675,2024-01-16,119684.0,768343.0
com.app.36257,2024-01-16,626007.0,1968255.0
com.app.93131,2024-01-16,12440.0,33020.0
com.app.88509,2024-01-16,3785324.0,23620489.0
com.app.19821,2024-01-16,474683.0,4963079.0
com.app.60770,2024-01-16,15492.0,39360.0
com.app.64634,2024-01-16,1061.0,14749.0
com.app.64764,2024-01-16,20433.0,151648.0
com.app.74794,2024-01-16,199155.0,1609714.0
com.app.39929,2024-01-16,424183.0,2123825.0
com.app.37962,2024-01-16,151602.0,1369700.0
com.app.31097,2024-01-16,10153.0,156991.0
com.app.54019,2024-01-16,5561.0,70506.0
com.app.63770,2024-01-16,325101.0,1768900.0
com.app.80525,2024-01-16,13475.0,226788.0
com.app.95444,2024-01-16,3067.0,35320.0
com.app.87362,2024-01-16,209462.0,838027.0
com.app.97802,2024-01-16,5850.0,54698.0
com.app.95243,2024-01-16,88537.0,537409.0
com.app.55481,2024-01-16,24040.0,290032.0
com.app.17806,2024-01-16,406372.0,3626411.0
com.app.80610,2024-01-16,1162182.0,10389204.0
com.app.62062,2024-01-16,20728.0,404937.0
com.app.34216,2024-01-16,1660.0,34732.0
com.app.26790,2024-01-16,9414.0,131324.0
com.app.18251,2024-01-16,52269.0,249508.0
com.app.99432,2024-01-16,1116400.0,3026893.0
com.app.23305,2024-01-16,5237650.0,28654792.0
com.app.30329,2024-01-16,835865.0,10173190.0
com.app.14509,2024-01-16,1236028.0,5814438.0
com.app.55057,2024-01-16,5329.0,91212.0
com.app.60633,2024-01-16,44021.0,422627.0
com.app.66274,2024-01-16,20235.0,79556.0
com.app.68335,2024-01-16,10964.0,68694.0
com.app.92210,2024-01-16,8686.0,100557.0
com.app.47280,2024-01-16,8492341.0,21384968.0
com.app.64353,2024-01-16,277397.0,728912.0
com.app.22262,2024-01-16,84622.0,667214.0
com.app.92275,2024-01-16,81567.0,712564.0
com.app.78794,2024-01-16,6571052.0,21998070.0
com.app.65216,2024-01-16,11656.0,180706.0
com.app.85803,2024-01-16,6310.0,63786.0
com.app.78155,2024-01-16,28833.0,78625.0
com.app.14811,2024-01-16,23845.0,110124.0
com.app.85231,2024-01-16,16640.0,69847.0
com.app.78470,2024-01-16,24332.0,447064.0
com.app.48065,2024-01-16,709779.0,4032061.0
com.app.97988,2024-01-16,6495.0,58577.0
com.app.24343,2024-01-16,18484.0,230670.0
com.app.40009,2024-01-16,84653.0,303591.0
com.app.78762,2024-01-16,88934.0,183905.0
com.app.34656,2024-01-16,55207.0,544576.0
com.app.97976,2024-01-16,9178.0,89871.0
com.app.21397,2024-01-16,667047.0,531710.0
com.app.95194,2024-01-16,667047.0,4693333.0
com.app.60423,2024-01-16,66759.0,642408.0
com.app.81754,2024-01-16,7250.0,76669.0
com.app.96897,2024-01-16,36895.0,305286.0
com.app.34625,2024-01-16,25557.0,170685.0
com.app.21027,2024-01-16,47207.0,435011.0
com.app.19872,2024-01-16,41751.0,233847.0
com.app.64776,2024-01-16,2651.0,66401.0
com.app.24391,2024-01-16,5245.0,71631.0
com.app.44002,2024-01-16,18488.0,156302.0
com.app.87209,2024-01-16,3887.0,43439.0
com.app.72653,2024-01-16,18570.0,105748.0
com.app.27567,2024-01-16,8814.0,125942.0
com.app.90857,2024-01-16,4665.0,104260.0
com.app.50792,2024-01-16,8413.0,109948.0
com.app.79754,2024-01-16,12486.0,173083.0
com.app.91390,2024-01-16,41005.0,189162.0
com.app.55537,2024-01-16,57659.0,231311.0
com.app.19544,2024-01-01,2755663.0,22330899.0
com.app.19544,2024-01-02,3876894.0,22376573.0
com.app.19544,2024-01-03,4563715.0,22566195.0
com.app.19544,2024-01-04,5503849.0,22967080.0
com.app.19544,2024-01-05,7333031.0,23738373.0
com.app.19544,2024-01-06,5725341.0,24043135.0
com.app.19544,2024-01-07,5318083.0,24226988.0
com.app.19544,2024-01-08,4919969.0,24319723.0
com.app.19544,2024-01-09,4531923.0,24363085.0
com.app.19544,2024-01-10,4387251.0,24393378.0
com.app.19544,2024-01-11,4285670.0,24423217.0
com.app.19544,2024-01-12,3858838.0,24407574.0
com.app.19544,2024-01-13,594978.0,24393687.0
com.app.19544,2024-01-14,464329.0,3674223.0
com.app.19544,2024-01-15,773305.0,3677202.0
com.app.19544,2024-01-16,749568.0,3679338.0
com.app.33540,2024-01-16,749568.0,3679338.0
com.app.31679,2024-01-16,262484.0,1325085.0
com.app.77385,2024-01-16,403245.0,1949440.0
com.app.41189,2024-01-16,7536338.0,19091413.0
com.app.85381,2024-01-16,1608.0,26389.0
com.app.71740,2024-01-16,10346.0,34221.0
com.app.19772,2024-01-16,425955.0,889640.0
com.app.82896,2024-01-16,29341.0,201447.0
com.app.31153,2024-01-16,1758364.0,5872111.0
com.app.36648,2024-01-16,332188.0,682955.0
com.app.62109,2024-01-16,1447621.0,7044481.0
com.app.32607,2024-01-16,98358.0,528511.0
com.app.48189,2024-01-16,7438.0,43398.0
com.app.21603,2024-01-16,452129.0,6938518.0
com.app.50760,2024-01-16,43505.0,167200.0
com.app.64851,2024-01-16,6400.0,80866.0
com.app.14360,2024-01-01,1006.0,7430.0
com.app.14360,2024-01-02,1624.0,7401.0
com.app.14360,2024-01-03,1676.0,7457.0
com.app.14360,2024-01-04,1622.0,7356.0
com.app.14360,2024-01-05,1671.0,7415.0
com.app.14360,2024-01-06,1287.0,7461.0
com.app.14360,2024-01-07,1014.0,7350.0
com.app.14360,2024-01-08,1693.0,7398.0
com.app.14360,2024-01-09,1909.0,7429.0
com.app.14360,2024-01-10,2698.0,7342.0
com.app.14360,2024-01-11,2039.0,7398.0
com.app.14360,2024-01-12,1821.0,7354.0
com.app.14360,2024-01-13,1407.0,7293.0
com.app.14360,2024-01-14,1247.0,7351.0
com.app.14360,2024-01-15,1648.0,7315.0
com.app.14360,2024-01-16,1608.0,7246.0
com.app.88516,2024-01-17,1340.0,15805.0
com.app.88516,2024-01-18,1440.0,16097.0
com.app.88516,2024-01-19,1261.0,16185.0
com.app.80569,2024-01-17,13081.0,177466.0
com.app.80569,2024-01-18,14066.0,177935.0
com.app.80569,2024-01-19,13239.0,177996.0
com.app.59849,2024-01-17,55537.0,564859.0
com.app.59849,2024-01-18,45997.0,563581.0
com.app.59849,2024-01-19,49415.0,561535.0
com.app.93571,2024-01-17,3358152.0,14315825.0
com.app.93571,2024-01-18,3321719.0,14391896.0
com.app.93571,2024-01-19,3681380.0,14362104.0
com.app.96938,2024-01-17,31301.0,232233.0
com.app.96938,2024-01-18,35125.0,233492.0
com.app.96938,2024-01-19,47747.0,236395.0
com.app.72656,2024-01-17,67382.0,430814.0
com.app.72656,2024-01-18,64038.0,433069.0
com.app.72656,2024-01-19,58588.0,433944.0
com.app.36612,2024-01-17,21704.0,180150.0
com.app.36612,2024-01-18,20459.0,180912.0
com.app.36612,2024-01-19,20902.0,181506.0
com.app.82889,2024-01-17,1122.0,12942.0
com.app.82889,2024-01-18,1135.0,12867.0
com.app.82889,2024-01-19,1225.0,12864.0
com.app.86367,2024-01-17,98638.0,639123.0
com.app.86367,2024-01-18,99410.0,637764.0
com.app.86367,2024-01-19,122613.0,636871.0
com.app.36145,2024-01-17,246023.0,1778834.0
com.app.36145,2024-01-18,247829.0,1768750.0
com.app.36145,2024-01-19,239223.0,1763106.0
com.app.58221,2024-01-17,106648.0,745946.0
com.app.58221,2024-01-18,106266.0,753632.0
com.app.58221,2024-01-19,107915.0,761616.0
com.app.89034,2024-01-17,33953.0,360886.0
com.app.89034,2024-01-18,33183.0,358715.0
com.app.89034,2024-01-19,37418.0,356705.0
com.app.59245,2024-01-17,24284.0,187374.0
com.app.59245,2024-01-18,23711.0,188335.0
com.app.59245,2024-01-19,26098.0,190332.0
com.app.31454,2024-01-17,4954.0,55179.0
com.app.31454,2024-01-18,4698.0,55577.0
com.app.31454,2024-01-19,4028.0,55810.0
com.app.45088,2024-01-17,3976530.0,12486226.0
com.app.45088,2024-01-18,4005666.0,12505513.0
com.app.45088,2024-01-19,4234106.0,12514923.0
com.app.64851,2024-01-17,8157.0,81243.0
com.app.64851,2024-01-18,6183.0,81012.0
com.app.64851,2024-01-19,5971.0,79941.0
com.app.24438,2024-01-17,57425.0,586426.0
com.app.24438,2024-01-18,53072.0,587753.0
com.app.24438,2024-01-19,50130.0,588411.0
com.app.72306,2024-01-17,36563.0,246406.0
